date,areaType,areaCode,areaName,metric,age,value,rate
28/02/2021,nation,W92000004,Wales,femaleCases,75_to_79,2706,4021.8
28/02/2021,nation,W92000004,Wales,femaleCases,80_to_84,2804,5600.4
28/02/2021,nation,W92000004,Wales,femaleCases,85_to_89,2754,8478.5
28/02/2021,nation,W92000004,Wales,femaleCases,90+,2907,13959.2
28/02/2021,nation,W92000004,Wales,maleCases,0_to_4,2054,2425.1
28/02/2021,nation,W92000004,Wales,maleCases,5_to_9,2153,2033.7
28/02/2021,nation,W92000004,Wales,maleCases,10_to_14,3010,3195.1
28/02/2021,nation,W92000004,Wales,maleCases,15_to_19,5645,6088.7
28/02/2021,nation,W92000004,Wales,maleCases,20_to_24,8647,9683.1
28/02/2021,nation,W92000004,Wales,maleCases,25_to_29,8265,7772.0
28/02/2021,nation,W92000004,Wales,maleCases,30_to_34,7816,7336.0
28/02/2021,nation,W92000004,Wales,maleCases,35_to_39,6880,7146.8
28/02/2021,nation,W92000004,Wales,maleCases,40_to_44,6327,6921.2
28/02/2021,nation,W92000004,Wales,maleCases,45_to_49,6827,8160.2
28/02/2021,nation,W92000004,Wales,maleCases,50_to_54,7451,7683.0
28/02/2021,nation,W92000004,Wales,maleCases,55_to_59,7174,6686.4
28/02/2021,nation,W92000004,Wales,maleCases,60_to_64,5327,5673.1
28/02/2021,nation,W92000004,Wales,maleCases,65_to_69,3532,3988.1
28/02/2021,nation,W92000004,Wales,maleCases,70_to_74,3158,3645.1
28/02/2021,nation,W92000004,Wales,maleCases,75_to_79,2672,4490.6
28/02/2021,nation,W92000004,Wales,maleCases,80_to_84,2389,6017.5
28/02/2021,nation,W92000004,Wales,maleCases,85_to_89,1718,8029.5
28/02/2021,nation,W92000004,Wales,maleCases,90+,1199,12372.3
02/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1925,2381.2
02/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,1990,1782.9
02/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2943,3285.5
02/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7081,8036.9
02/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10555,12704.5
02/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10208,10626.8
02/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9541,9379.9
02/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8737,9036.4
02/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8032,8589.9
02/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8801,10246.4
02/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9556,9360.2
02/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8601,7598.9
02/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,5974,6037.2
02/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3404,3637.6
02/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,2994,3231.5
02/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2708,4024.8
02/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2805,5602.4
02/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2759,8493.9
02/03/2021,nation,W92000004,Wales,femaleCases,90+,2912,13983.2
02/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2062,2434.5
02/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2160,2040.3
02/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3015,3200.4
02/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5652,6096.2
02/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8653,9689.8
02/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8272,7778.6
02/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7830,7349.1
02/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6888,7155.1
02/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6333,6927.7
02/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6837,8172.2
02/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7456,7688.2
02/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7180,6692.0
02/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5335,5681.6
02/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3533,3989.2
02/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3160,3647.4
02/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2676,4497.3
02/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2390,6020.0
02/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1721,8043.6
02/03/2021,nation,W92000004,Wales,maleCases,90+,1200,12382.6
03/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1932,2389.8
03/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,1995,1787.4
03/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2945,3287.7
03/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7087,8043.7
03/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10569,12721.3
03/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10218,10637.2
03/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9560,9398.6
03/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8753,9052.9
03/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8043,8601.7
03/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8812,10259.2
03/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9568,9371.9
03/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8610,7606.8
03/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,5978,6041.3
03/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3408,3641.9
03/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,2999,3236.9
03/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2711,4029.2
03/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2813,5618.4
03/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2760,8497.0
03/03/2021,nation,W92000004,Wales,femaleCases,90+,2914,13992.8
03/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2069,2442.8
03/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2164,2044.1
03/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3020,3205.7
03/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5658,6102.7
03/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8662,9699.9
03/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8283,7788.9
03/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7839,7357.6
03/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6897,7164.4
03/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6343,6938.7
03/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6845,8181.7
03/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7468,7700.6
03/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7187,6698.5
03/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5339,5685.8
03/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3535,3991.5
03/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3162,3649.8
03/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2681,4505.7
03/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2394,6030.1
03/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1722,8048.2
03/03/2021,nation,W92000004,Wales,maleCases,90+,1202,12403.3
03/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1939,2398.5
03/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,1999,1791.0
03/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2950,3293.3
03/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7090,8047.1
03/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10585,12740.6
03/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10229,10648.7
03/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9572,9410.4
03/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8763,9063.3
03/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8052,8611.3
03/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8825,10274.3
03/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9573,9376.8
03/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8615,7611.2
03/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,5987,6050.3
03/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3412,3646.2
03/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3002,3240.2
03/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2715,4035.2
03/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2816,5624.4
03/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2765,8512.4
03/03/2021,nation,W92000004,Wales,femaleCases,90+,2920,14021.6
03/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2073,2447.5
03/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2168,2047.9
03/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3025,3211.0
03/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5661,6105.9
03/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8671,9710.0
03/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8292,7797.4
03/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7847,7365.1
03/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6905,7172.8
03/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6352,6948.5
03/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6852,8190.1
03/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7474,7706.7
03/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7192,6703.2
03/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5344,5691.2
03/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3540,3997.1
03/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3166,3654.4
03/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2682,4507.4
03/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1723,8052.9
03/03/2021,nation,W92000004,Wales,maleCases,90+,1204,12423.9
04/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1940,2399.7
04/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,2004,1795.5
04/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2954,3297.8
04/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7097,8055.1
04/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10591,12747.8
04/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10241,10661.2
04/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9583,9421.2
04/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8770,9070.5
04/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8058,8617.7
04/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8834,10284.8
04/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9580,9383.7
04/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8623,7618.3
04/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,5991,6054.4
04/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3416,3650.4
04/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3003,3241.2
04/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2719,4041.1
04/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2817,5626.3
04/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2767,8518.6
04/03/2021,nation,W92000004,Wales,femaleCases,90+,2924,14040.8
04/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2078,2453.4
04/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2173,2052.6
04/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3027,3213.1
04/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5666,6111.3
04/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8678,9717.8
04/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8308,7812.5
04/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7855,7372.6
04/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6910,7178.0
04/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6356,6952.9
04/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6858,8197.3
04/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7480,7712.9
04/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7198,6708.8
04/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5348,5695.4
04/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3546,4003.9
04/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3166,3654.4
04/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2683,4509.1
04/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2396,6035.1
04/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1725,8062.3
04/03/2021,nation,W92000004,Wales,maleCases,90+,1205,12434.2
05/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1941,2400.9
05/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,2005,1796.4
05/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2960,3304.5
05/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7102,8060.7
05/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10594,12751.4
05/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10243,10663.2
05/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9592,9430.1
05/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8776,9076.7
05/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8061,8620.9
05/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8838,10289.4
05/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9585,9388.6
05/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8629,7623.6
05/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,5999,6062.5
05/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3422,3656.8
05/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3004,3242.3
05/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2720,4042.6
05/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2819,5630.3
05/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2767,8518.6
05/03/2021,nation,W92000004,Wales,femaleCases,90+,2927,14055.2
05/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2081,2456.9
05/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2177,2056.4
05/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3029,3215.2
05/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5670,6115.6
05/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8684,9724.5
05/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8314,7818.1
05/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7859,7376.4
05/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6917,7185.2
05/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6363,6960.6
05/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6861,8200.9
05/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7488,7721.2
05/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7201,6711.6
05/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5355,5702.9
05/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3549,4007.3
05/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3170,3659.0
05/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2688,4517.5
05/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2396,6035.1
05/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1727,8071.6
05/03/2021,nation,W92000004,Wales,maleCases,90+,1207,12454.9
06/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1944,2404.7
06/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,2009,1800.0
06/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2964,3308.9
06/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7104,8063.0
06/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10597,12755.0
06/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10264,10685.1
06/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9601,9438.9
06/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8787,9088.1
06/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8067,8627.3
06/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8841,10292.9
06/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9590,9393.5
06/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8634,7628.0
06/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,6003,6066.5
06/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3422,3656.8
06/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3006,3244.5
06/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2721,4044.1
06/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2821,5634.3
06/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2770,8527.8
06/03/2021,nation,W92000004,Wales,femaleCases,90+,2928,14060.0
06/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2084,2460.5
06/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2179,2058.3
06/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3031,3217.3
06/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5675,6121.0
06/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8692,9733.5
06/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8315,7819.0
06/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7866,7382.9
06/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6922,7190.4
06/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6366,6963.8
06/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6864,8204.4
06/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7498,7731.5
06/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7207,6717.2
06/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5363,5711.4
06/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3554,4012.9
06/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3172,3661.3
06/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2689,4519.2
06/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2398,6040.2
06/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1727,8071.6
06/03/2021,nation,W92000004,Wales,maleCases,90+,1209,12475.5
08/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1947,2408.4
08/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,2013,1803.5
08/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2975,3321.2
08/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7117,8077.8
08/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10603,12762.2
08/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10270,10691.3
08/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9611,9448.8
08/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8789,9090.2
08/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8068,8628.4
08/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8848,10301.1
08/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9594,9397.4
08/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8638,7631.6
08/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,6005,6068.5
08/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3428,3663.3
08/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3007,3245.5
08/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2721,4044.1
08/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2824,5640.3
08/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2771,8530.9
08/03/2021,nation,W92000004,Wales,femaleCases,90+,2929,14064.8
08/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2086,2462.8
08/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2184,2063.0
08/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3034,3220.5
08/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5688,6135.1
08/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8695,9736.8
08/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8322,7825.6
08/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7873,7389.5
08/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6932,7200.8
08/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6374,6972.6
08/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6869,8210.4
08/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7502,7735.6
08/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7211,6720.9
08/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5365,5713.5
08/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3556,4015.2
08/03/2021,nation,W92000004,Wales,maleCases,70_to_74,3172,3661.3
08/03/2021,nation,W92000004,Wales,maleCases,75_to_79,2689,4519.2
08/03/2021,nation,W92000004,Wales,maleCases,80_to_84,2399,6042.7
08/03/2021,nation,W92000004,Wales,maleCases,85_to_89,1729,8080.9
08/03/2021,nation,W92000004,Wales,maleCases,90+,1211,12496.1
08/03/2021,nation,W92000004,Wales,femaleCases,0_to_4,1955,2418.3
08/03/2021,nation,W92000004,Wales,femaleCases,5_to_9,2017,1807.1
08/03/2021,nation,W92000004,Wales,femaleCases,10_to_14,2978,3324.6
08/03/2021,nation,W92000004,Wales,femaleCases,15_to_19,7123,8084.6
08/03/2021,nation,W92000004,Wales,femaleCases,20_to_24,10606,12765.9
08/03/2021,nation,W92000004,Wales,femaleCases,25_to_29,10277,10698.6
08/03/2021,nation,W92000004,Wales,femaleCases,30_to_34,9625,9462.5
08/03/2021,nation,W92000004,Wales,femaleCases,35_to_39,8803,9104.6
08/03/2021,nation,W92000004,Wales,femaleCases,40_to_44,8076,8637.0
08/03/2021,nation,W92000004,Wales,femaleCases,45_to_49,8858,10312.7
08/03/2021,nation,W92000004,Wales,femaleCases,50_to_54,9607,9410.1
08/03/2021,nation,W92000004,Wales,femaleCases,55_to_59,8644,7636.9
08/03/2021,nation,W92000004,Wales,femaleCases,60_to_64,6011,6074.6
08/03/2021,nation,W92000004,Wales,femaleCases,65_to_69,3433,3668.6
08/03/2021,nation,W92000004,Wales,femaleCases,70_to_74,3010,3248.8
08/03/2021,nation,W92000004,Wales,femaleCases,75_to_79,2723,4047.1
08/03/2021,nation,W92000004,Wales,femaleCases,80_to_84,2828,5648.3
08/03/2021,nation,W92000004,Wales,femaleCases,85_to_89,2776,8546.3
08/03/2021,nation,W92000004,Wales,femaleCases,90+,2931,14074.4
08/03/2021,nation,W92000004,Wales,maleCases,0_to_4,2094,2472.3
08/03/2021,nation,W92000004,Wales,maleCases,5_to_9,2189,2067.7
08/03/2021,nation,W92000004,Wales,maleCases,10_to_14,3041,3228.0
08/03/2021,nation,W92000004,Wales,maleCases,15_to_19,5695,6142.6
08/03/2021,nation,W92000004,Wales,maleCases,20_to_24,8701,9743.6
08/03/2021,nation,W92000004,Wales,maleCases,25_to_29,8336,7838.8
08/03/2021,nation,W92000004,Wales,maleCases,30_to_34,7880,7396.1
08/03/2021,nation,W92000004,Wales,maleCases,35_to_39,6940,7209.1
08/03/2021,nation,W92000004,Wales,maleCases,40_to_44,6377,6975.9
08/03/2021,nation,W92000004,Wales,maleCases,45_to_49,6873,8215.2
08/03/2021,nation,W92000004,Wales,maleCases,50_to_54,7514,7748.0
08/03/2021,nation,W92000004,Wales,maleCases,55_to_59,7216,6725.6
08/03/2021,nation,W92000004,Wales,maleCases,60_to_64,5368,5716.7
08/03/2021,nation,W92000004,Wales,maleCases,65_to_69,3558,4017.4
